date;site;size;energy_generated_kWh;adjusted_generation;KT;PRECTOT;T2M;WS10M;WS50M;pm25
29/06/2018;C2S14;24931;229307,511;0,979294222;0,73;0;21,96;3,52;4,26;9,699909608
30/06/2018;C2S14;24931;216919,203;0,926387981;0,73;0;24,45;2,46;3,2;8,688583098
1/07/2018;C2S14;24931;221732,17;0,946942522;0,72;0;26,4;2,72;3,48;9,027222341
2/07/2018;C2S14;24931;228174,329;0,974454787;0,73;0;25,72;3,27;4,15;8,742327874
3/07/2018;C2S14;24931;225713,174;0,963944033;0,73;0;23,57;3,95;4,67;10,68979234
4/07/2018;C2S14;24931;221268,845;0,944963819;0,74;0;23,46;3,59;4,52;7,613815436
5/07/2018;C2S14;24931;201721,856;0,861485291;0,73;0;27,78;2,46;3,45;5,166712045
6/07/2018;C2S14;24931;192351,808;0,82146901;0,73;0;32,09;3,95;5,69;7,701796232
7/07/2018;C2S14;24931;168736,528;0,720616198;0,62;0,1;32,73;2,61;3,63;11,90118165
8/07/2018;C2S14;24931;191203,296;0,816564107;0,68;0,41;31,68;3,37;4,6;12,40313114
9/07/2018;C2S14;24931;193182,973;0,825018633;0,65;0;30,37;2,78;3,74;6,115528554
10/07/2018;C2S14;24931;150257,188;0,641697236;0,66;0;28,83;2;2,62;13,38028182
11/07/2018;C2S14;24931;152266,362;0,650277733;0,63;0,28;28,55;3,11;3,67;12,19058488
12/07/2018;C2S14;24931;174880,054;0,746853104;0,66;0,07;27,96;3,64;4,23;9,035392466
13/07/2018;C2S14;24931;184373,437;0,787396107;0,7;0,01;29,47;2,73;3,41;8,051828986
14/07/2018;C2S14;24931;206142,143;0,880362831;0,71;0;30,07;3,07;3,98;9,003003171
15/07/2018;C2S14;24931;210742,903;0,900011108;0,71;0;29,72;2,96;3,66;12,03478409
16/07/2018;C2S14;24931;207122,883;0,884551237;0,69;0;29,32;3,25;4,22;10,04398165
17/07/2018;C2S14;24931;198055,75;0,845828602;0,7;0;29,83;3,1;3,84;10,54679894
18/07/2018;C2S14;24931;135242,946;0,577576526;0,51;0,09;27,85;3,05;3,82;13,49673611
19/07/2018;C2S14;24931;204213,882;0,872127885;0,69;0,01;29,41;3,73;4,19;9,943814215
20/07/2018;C2S14;24931;204862,283;0,874896985;0,69;0,04;28,07;3,71;4,2;7,512126551
21/07/2018;C2S14;24931;199781,826;0,853200085;0,67;0;27,45;3,41;4,01;6,010360516
22/07/2018;C2S14;24931;205438,58;0,877358153;0,71;0;28,61;2,96;3,88;4,673554629
23/07/2018;C2S14;24931;189454,88;0,809097218;0,71;0;31,13;3,13;4,38;7,985417516
24/07/2018;C2S14;24931;181154,787;0,77365035;0,71;0;32,97;3,37;4,71;10,81338058
25/07/2018;C2S14;24931;193102,352;0,824674328;0,71;0;32,61;3,24;4,72;10,64968278
26/07/2018;C2S14;24931;189280,58;0,808352842;0,72;0;31,96;2,83;3,88;21,15358255
27/07/2018;C2S14;24931;186350,259;0,79583844;0,71;0;31,25;3,07;4,23;20,39783864
28/07/2018;C2S14;24931;184907,624;0,789677438;0,72;0;30,43;2,91;3,98;17,97302821
29/07/2018;C2S14;24931;194245,473;0,829556208;0,71;0;29,36;2,68;3,44;10,51622919
30/07/2018;C2S14;24931;177520,283;0,758128622;0,68;0;27,8;1,92;2,53;13,99997681
31/07/2018;C2S14;24931;172523,709;0,736789958;0,68;0,01;31,31;2,69;3,34;8,645453962
1/08/2018;C2S14;24931;191082,86;0,816049766;0,71;0,02;30,88;2,63;3,47;10,23923384
2/08/2018;C2S14;24931;193851,128;0,827872095;0,71;0;29,62;3,25;4,28;11,85839134
3/08/2018;C2S14;24931;202477,825;0,864713777;0,74;0;29,46;2,48;3,46;7,045628068
4/08/2018;C2S14;24931;186221,937;0,79529042;0,75;0;27,97;3,83;5,38;36,55870858
5/08/2018;C2S14;24931;207379,745;0,885648207;0,75;0;27,47;3,85;5,47;6,430283485
6/08/2018;C2S14;24931;197831,42;0,844870565;0,76;0;28,68;3,57;5,27;21,88877542
7/08/2018;C2S14;24931;182362,856;0,778809601;0,75;0;29,71;3,07;4,46;27,04389613
8/08/2018;C2S14;24931;200580,254;0,856609898;0,75;0;28,75;2,62;3,52;10,86996447
9/08/2018;C2S14;24931;157483,964;0,672560333;0,72;0,01;29,92;3,08;4,09;58,76887406
10/08/2018;C2S14;24931;151628,434;0,64755336;0,68;0,04;28,04;3,43;4,52;19,48811104
11/08/2018;C2S14;24931;160256,145;0,684399373;0,72;0;27,41;3,46;4,54;13,70344267
12/08/2018;C2S14;24931;189091,002;0,807543219;0,72;0,01;26,76;3,67;4,59;13,00463323
13/08/2018;C2S14;24931;198491,994;0,847691652;0,72;0;26,33;3,05;3,97;11,06860928
14/08/2018;C2S14;24931;195391,767;0,834451639;0,73;0;26,59;2,74;3,46;8,149090613
15/08/2018;C2S14;24931;189018,044;0,80723164;0,71;0;27,01;2,94;3,53;12,09349626
16/08/2018;C2S14;24931;185976,598;0,794242661;0,71;0,04;27,81;2,62;3,2;7,553104133
17/08/2018;C2S14;24931;182049,403;0,77747095;0,71;0;28,31;2,89;3,86;11,24212848
18/08/2018;C2S14;24931;188628,742;0,805569064;0,72;0;28,3;3,23;4,36;11,28796478
19/08/2018;C2S14;24931;187188,212;0,799417052;0,73;0;28,38;3,22;4,38;8,870956054
20/08/2018;C2S14;24931;188225,215;0,803845738;0,71;0,03;27,14;3,25;3,99;12,23286159
21/08/2018;C2S14;24931;194450,988;0,830433892;0,72;0;25,93;3,4;4,3;6,745774603
22/08/2018;C2S14;24931;193953,198;0,828308001;0,72;0;25,36;3,1;4;5,092636786
23/08/2018;C2S14;24931;198747,623;0,848783356;0,74;0;25,49;3,01;3,97;4,802038466
24/08/2018;C2S14;24931;194248,488;0,829569084;0,74;0;23,83;3,33;4,38;9,291196604
25/08/2018;C2S14;24931;194397,731;0,83020645;0,74;0;24,41;2,95;3,94;12,39994933
26/08/2018;C2S14;24931;192964,547;0,82408581;0,74;0;23,05;3,48;4,64;18,77055276
27/08/2018;C2S14;24931;198359,086;0,847124047;0,74;0;22,03;4,07;5,29;14,76442112
28/08/2018;C2S14;24931;178270,535;0,761332693;0,73;0;21,87;2,75;3,64;10,44982687
29/08/2018;C2S14;24931;186353,921;0,795854079;0,72;0;23,31;2,63;3,64;7,273796529
30/08/2018;C2S14;24931;162667,456;0,69469726;0,72;0;23,22;3,03;4,22;3,318883886
31/08/2018;C2S14;24931;196266,328;0,838186591;0,75;0;22,72;4,3;5,91;9,543009056
1/09/2018;C2S14;24931;178244,841;0,761222962;0,73;0;23,07;2,97;4,16;10,98509913
2/09/2018;C2S14;24931;178602,92;0,762752196;0,72;0;23,77;2,37;3,24;10,54665155
3/09/2018;C2S14;24931;173174,846;0,739570742;0,71;0;24,55;2,12;2,57;11,00789949
4/09/2018;C2S14;24931;169980,68;0,725929548;0,71;0,07;25,27;2,39;3,02;9,803746226
5/09/2018;C2S14;24931;171159,278;0,730962938;0,7;0,12;24,9;2,47;3,11;8,848335091
6/09/2018;C2S14;24931;170252,727;0,727091368;0,72;0;26,31;1,59;2,3;8,375901641
7/09/2018;C2S14;24931;167686,595;0,716132292;0,73;0;28,4;2,21;3,52;6,721173161
8/09/2018;C2S14;24931;173859,28;0,742493726;0,73;0;28,58;3,41;4,89;6,205503319
9/09/2018;C2S14;24931;180066,285;0,769001729;0,74;0;26,83;3,04;4,33;8,113266242
10/09/2018;C2S14;24931;183213,381;0,782441903;0,75;0;24,67;3,29;4,55;12,53178149
11/09/2018;C2S14;24931;181590,448;0,77551091;0,75;0;23,2;3,85;5,32;10,58647905
12/09/2018;C2S14;24931;179893,377;0,768263298;0,74;0;21,7;3,67;5,09;14,63770192
13/09/2018;C2S14;24931;182419,46;0,779051337;0,76;0;21,43;3,48;4,71;3,780357227
14/09/2018;C2S14;24931;175578,366;0,749835356;0,73;0;23,83;3,08;4,19;6,113503126
15/09/2018;C2S14;24931;178840,537;0,763766977;0,74;0;22,7;2,85;3,84;2,842612804
16/09/2018;C2S14;24931;180515,978;0,770922214;0,75;0;22,11;3,09;4,29;3,744874998
17/09/2018;C2S14;24931;180897,394;0,772551112;0,76;0;21,94;2,91;3,93;5,681603089
18/09/2018;C2S14;24931;179044,376;0,764637504;0,76;0;21,6;2,67;3,68;4,151686261
19/09/2018;C2S14;24931;170792,636;0,729397135;0,74;0;20,94;3,55;4,98;6,748490478
20/09/2018;C2S14;24931;164294,702;0,701646673;0,75;0;23,14;2,47;3,34;13,91086235
21/09/2018;C2S14;24931;164473,643;0,70241087;0,74;0;24,44;2,53;3,25;10,8465962
22/09/2018;C2S14;24931;156243,893;0,667264412;0,71;0;25,83;2,62;3,5;5,243214479
23/09/2018;C2S14;24931;161157,544;0,688248941;0,71;0;24,29;2,62;3,52;9,163969954
24/09/2018;C2S14;24931;167366,246;0,714764191;0,73;0;22,06;2,52;3,49;4,897395782
25/09/2018;C2S14;24931;157669,719;0,673353629;0,7;0;23,81;1,7;2,28;3,712475642
26/09/2018;C2S14;24931;147893,599;0,631603153;0,72;0;26,63;2,1;2,76;4,877856343
27/09/2018;C2S14;24931;151244,894;0,645915391;0,72;0;26,84;1,99;2,78;4,978877277
28/09/2018;C2S14;24931;153916,595;0,657325316;0,69;0;23,95;3,54;4,65;7,525668224
29/09/2018;C2S14;24931;163030,981;0,696249752;0,72;0,01;19,32;3,26;4,38;6,545488893
30/09/2018;C2S14;24931;157520,276;0,672715409;0,7;0;20,72;3,48;4,57;4,052187796
1/10/2018;C2S14;24931;143297,974;0,611976805;0,69;0,01;23,01;2,79;3,69;6,394274788
2/10/2018;C2S14;24931;132711,012;0,566763499;0,5;0,03;21,69;3,87;4,71;4,459300464
4/10/2018;C2S14;24931;151473,075;0,646889875;0,58;0,16;17,19;3,47;4,68;1,974997953
5/10/2018;C2S14;24931;150692,608;0,643556766;0,7;0,02;18,09;3,11;4,21;3,441964931
6/10/2018;C2S14;24931;125516,251;0,536037127;0,63;0,09;16,11;4,47;6,04;9,899994123
7/10/2018;C2S14;24931;144856,006;0,618630628;0,7;0,01;15,38;2,17;3,24;1,355514667
8/10/2018;C2S14;24931;147891,088;0,631592429;0,72;0,01;16,15;1,74;2,49;2,220353291
9/10/2018;C2S14;24931;152012,242;0,649192473;0,71;0,03;16,05;2,66;3,64;5,784669116
10/10/2018;C2S14;24931;151420,861;0,646666887;0,7;0,01;15,26;3;3,82;7,532534879
11/10/2018;C2S14;24931;147268,554;0,628933799;0,69;0,03;14,81;1,56;2,1;3,320596913
12/10/2018;C2S14;24931;71057,752;0,303463439;0,57;1,17;18,07;4,65;6,39;1,868467113
13/10/2018;C2S14;24931;119451,142;0,510135113;0,54;3,29;16,9;1,94;2,86;3,773898375
14/10/2018;C2S14;24931;141695,758;0,605134286;0,68;0,12;15,99;2,85;4,36;2,205009998
15/10/2018;C2S14;24931;152786,762;0,652500184;0,75;0;13,77;7,01;9,56;3,324274131
16/10/2018;C2S14;24931;146040,066;0,623687345;0,72;0;15,05;4,5;6,72;0,77572834
18/10/2018;C2S14;24931;140120,851;0,598408395;0,73;0;17,17;2,58;3,58;1,845202621
19/10/2018;C2S14;24931;140627,41;0,600571736;0,72;0;17,82;4,6;6,64;1,198643849
20/10/2018;C2S14;24931;137530,662;0,587346581;0,73;0;18,56;3,85;5,61;1,339530298
21/10/2018;C2S14;24931;131754,806;0,562679869;0,7;0;19,43;1,63;2,3;2,119198434
22/10/2018;C2S14;24931;128139,564;0,547240402;0,71;0;18,53;1,69;2,17;5,084357994
23/10/2018;C2S14;24931;126224,573;0,539062128;0,71;0;19,45;1,61;2,52;4,345314958
